"","species_ID","species_name"
"36055",5606,"Crocidura mindorus"
"36057",136603,"Neofelis diardi"
"36065",41600,"Herpestes pulverulentus"
"36066",18505,"Pseudochirops cupreus"
"36067",6329,"Delomys dorsalis"
"36068",23204,"Zenkerella insignis"
"36070",6684,"Dipodomys agilis"
"36071",13837,"Mops brachypterus"
"36078",136200,"Phalanger matabiru"
"36080",40027,"Lonchorhina inusitata"
"36081",41678,"Bassaricyon alleni"
"36082",42393,"Odocoileus hemionus"
"36087",16022,"Papio ursinus"
"36089",20196,"Sicista kluchorica"
"36092",5817,"Ctenomys occultus"
"36093",44704,"Muntiacus truongsonensis"
"36095",7578,"Eligmodontia morgani"
"36096",5618,"Crocidura susiana"
"36097",41630,"Conepatus chinga"
"36099",5559,"Crocidura baileyi"
"36103",19805,"Saccopteryx canescens"
"36108",18728,"Pteropus howensis"
"36112",40530,"Ningaui timealeyi"
"36113",136731,"Lepilemur ankaranensis"
"36114",136413,"Thomasomys caudivarius"
"36115",42462,"Sciurus carolinensis"
"36124",20295,"Sminthopsis butleri"
"36127",41770,"Potamochoerus larvatus"
"36133",45056,"Lophuromys dieterleni"
"36134",42692,"Mico saterei"
"36135",136522,"Melomys matambuai"
"36136",41267,"Ochotona princeps"
"36141",11856,"Lestodelphys halli"
"36151",45077,"Taterillus tranieri"
"36152",41659,"Mustela sibirica"
"36163",15141,"Oecomys speciosus"
"36167",16665,"Peromyscus guatemalensis"
"36168",12303,"Lontra felina"
"36169",136303,"Lemmus portenkoi"
"36171",19406,"Reithrodontomys darienensis"
"36172",17360,"Pipistrellus pulveratus"
"36176",41566,"Callicebus regulus"
"36177",22823,"Ursus maritimus"
"36196",45061,"Mastomys huberti"
"36199",136393,"Chaerephon jobimena"
"36260",15309,"Leopardus colocolo"
"36263",13457,"Neodon sikimensis"
"36265",13944,"Murina puta"
"36266",41542,"Aotus nigriceps"
"36267",4331,"Chaetodipus formosus"
"36268",5615,"Crocidura pergrisea"
"36269",855,"Allactaga firouzi"
"36270",574,"Aethomys nyikae"
"36272",18306,"Caracal aurata"
"36275",19750,"Rousettus madagascariensis"
"36352",20630,"Sphiggurus spinosus"
"36353",14153,"Myotis ciliolabrum"
"36354",15955,"Panthera tigris"
"36485",20007,"Sciurus colliaei"
"36486",4983,"Cloeotis percivali"
"36491",13432,"Microtus guatemalensis"
"36494",18559,"Pseudomys apodemoides"
"36495",41778,"Tayassu pecari"
"36576",13981,"Mus setzeri"
"36580",20222,"Sigmodontomys aphrastus"
"36584",19610,"Rhipidomys leucodactylus"
"36585",16693,"Peromyscus stirtoni"
"36586",41446,"Suncus megalura"
"36588",40597,"Huetia leucorhina"
"36591",4148,"Cephalophus ogilbyi"
"36595",10954,"Kadarsanomys sodyi"
"36596",199832,"Philander olrogi"
"36598",6429,"Dendrolagus goodfellowi"
"36601",13453,"Microtus quasiater"
"36602",40651,"Galagoides orinus"
"36612",19356,"Rattus palmarum"
"36614",21692,"Thallomys paedulcus"
"36615",136449,"Myoictis leucura"
"36617",20950,"Sturnira bidens"
"36618",29462,"Microgale monticola"
"36620",40550,"Sminthopsis youngsoni"
"36621",10968,"Kerivoula agnella"
"36625",15602,"Euryoryzomys lamia"
"36626",6090,"Cynomys parvidens"
"36631",6491,"Dephomys defua"
"36632",12419,"Lutra lutra"
"36650",12892,"Maxomys baeodon"
"36651",23041,"Microtus clarkei"
"36654",12075,"Liomys pictus"
"36655",136712,"Lemmus trimucronatus"
"36667",2129,"Artibeus gnomus"
"36668",11795,"Lepus othus"
"36669",12270,"Lonchorhina aurita"
"36674",136193,"Hylomys megalotis"
"36675",44927,"Neoromicia zuluensis"
"36677",18703,"Pteromyscus pulverulentus"
"36682",21457,"Taphozous hilli"
"36684",42675,"Oryzomys palustris"
"36693",40545,"Sminthopsis longicaudata"
"36695",13394,"Micropotamogale ruwenzorii"
"36696",16631,"Perognathus alticolus"
"36698",6206,"Cyttarops alecto"
"36703",6330,"Delomys sublineatus"
"36704",15782,"Oxymycterus akodontius"
"36705",136763,"Pogonomys fergussoniensis"
"36708",41683,"Nasua narica"
"36713",41565,"Callicebus purinus"
"36714",136647,"Cratogeomys goldmani"
"36715",18134,"Presbytis siamensis"
"36723",20218,"Sigmodon peruanus"
"36725",18747,"Pteropus personatus"
"36733",41508,"Antechinus swainsonii"
"36739",7936,"Eptesicus pachyotis"
"36743",21984,"Lophostoma brasiliense"
"36748",41470,"Parascaptor leucura"
"36755",12945,"Megaerops kusnotoi"
"36759",9460,"Grammomys kuru"
"36763",136390,"Ctenomys osvaldoreigi"
"36764",7140,"Elephas maximus"
"36933",136344,"Erinaceus roumanicus"
"36950",136675,"Scotophilus tandrefana"
"36951",15050,"Ochotona iliensis"
"36954",136599,"Dendrohyrax validus"
"36970",11798,"Lepus fagani"
"36971",40642,"Alouatta macconnelli"
"36972",5583,"Crocidura tansaniana"
"36974",10220,"Holochilus sciureus"
"36975",20492,"Spermophilus suslicus"
"36978",1869,"Aplodontia rufa"
"36982",19520,"Rhinolophus acuminatus"
"36994",15663,"Otonycteris hemprichii"
"37003",15585,"Handleyomys alfaroi"
"37006",136238,"Crocidura tanakae"
"37007",41361,"Crocidura tarfayensis"
"37008",21507,"Tateomys macrocercus"
"37009",41450,"Anourosorex squamipes"
"37011",4146,"Cephalophus nigrifrons"
"37021",12309,"Lophocebus albigena"
"37024",136725,"Oxymycterus caparoae"
"37025",16019,"Papio hamadryas"
"37027",16857,"Phalanger intercastellanus"
"37038",2554,"Barbastella leucomelas"
"37052",41534,"Arielulus circumdatus"
"37060",41310,"Sylvilagus robustus"
"37061",5143,"Colobus guereza"
"37066",136420,"Saccopteryx antioquensis"
"37067",1583,"Antechinus godmani"
"37068",17571,"Platyrrhinus infuscus"
"37069",22837,"Vampyressa bidens"
"37070",29401,"Hylaeamys tatei"
"37071",5528,"Cricetulus migratorius"
"37075",136256,"Trichosurus cunninghami"
"37080",136282,"Sorex rohweri"
"37083",14357,"Nasuella olivacea"
"37084",20320,"Solenodon cubanus"
"37086",44924,"Neoromicia rendalli"
"37088",44938,"Acomys johannis"
"37091",16210,"Paraxerus palliatus"
"37094",10152,"Hipposideros nequam"
"37095",12855,"Massoutiera mzabi"
"37100",13895,"Moschus chrysogaster"
"37101",21779,"Thomasomys ischyrus"
"37103",136697,"Myotis macropus"
"37109",136380,"Geomys attwateri"
"37110",19751,"Rousettus spinalatus"
"37112",44858,"Fukomys anselli"
"37113",136758,"Ctenomys viperinus"
"37114",42459,"Marmota olympus"
"37115",18765,"Pteropus tuberculatus"
"37116",16893,"Phascolosorex doriae"
"37117",7624,"Eliurus penicillatus"
"37118",14019,"Mustela lutreolina"
"37123",136783,"Crocidura rapax"
"37131",19345,"Rattus marmosurus"
"37132",12420,"Lutra maculicollis"
"37134",136421,"Chaetodipus dalquesti"
"37135",17316,"Pipistrellus nathusii"
"37158",5822,"Ctenomys pontifex"
"37159",41339,"Crocidura muricauda"
"37160",10300,"Hydrochoerus hydrochaeris"
"37161",14967,"Nyctimene vizcaccia"
"37205",4319,"Chaerephon russatus"
"37208",13969,"Mus mayori"
"37216",136366,"Cebus cay"
"37217",16629,"Perodicticus potto"
"37224",16671,"Peromyscus madrensis"
"37228",42624,"Lemmiscus curtatus"
"37229",3597,"Callosciurus inornatus"
"37230",16659,"Peromyscus eremicus"
"37237",13931,"Murexia rothschildi"
"37238",20186,"Sicista caucasica"
"37239",4311,"Chaerephon gallagheri"
"37240",8971,"Nanger granti"
"37245",16971489,"Lepilemur hollandorum"
"37246",13565,"Miniopterus inflatus"
"37254",19325,"Rattus burrus"
"37257",13429,"Microtus evoronensis"
"37258",3795,"Capra cylindricornis"
"37259",19333,"Rattus fuscipes"
"37301",2155,"Aselliscus stoliczkanus"
"37309",42643,"Apomys abrae"
"37310",11480,"Lemmus amurensis"
"37312",10974,"Kerivoula hardwickii"
"37339",15594,"Oryzomys dimidiatus"
"37340",41539,"Aotus azarae"
"37343",16202,"Paraxerus vexillarius"
"37351",21358,"Tamias merriami"
"37352",2858,"Necromys lactens"
"37353",42640,"Allocricetulus curtatus"
"37357",11135,"Laephotis angolensis"
"37358",18113,"Praomys hartwigi"
"37359",136306,"Lasiurus degelidus"
"37360",12902,"Maxomys pagensis"
"37364",42605,"Dipodomys venustus"
"37365",136592,"Didelphis imperfecta"
"37366",42589,"Geomys pinetis"
"37367",13409,"Microsciurus alfari"
"37369",136446,"Babyrousa celebensis"
"37374",18287,"Proechimys hoplomyoides"
"37375",2620,"Bathyergus suillus"
"37376",44798,"Glauconycteris poensis"
"37380",15666,"Ototylomys phyllotis"
"37382",136499,"Ctenomys fochi"
"37383",41580,"Mico acariensis"
"37384",11137,"Laephotis namibensis"
"37386",41327,"Crocidura lasiura"
"37387",40506,"Marmosa robinsoni"
"37397",922,"Alouatta juara"
"37398",136248,"Rhinolophus montanus"
"37399",13641,"Molossops neglectus"
"37401",14816,"Niviventer cremoriventer"
"37421",21474,"Tapirus terrestris"
"37621",40563,"Macropus fuliginosus"
"37624",8258,"Euneomys petersoni"
"37642",13129,"Paramelomys platyops"
"37650",13901,"Moschus leucogaster"
"37651",13987,"Mus terricolor"
"37654",13524,"Millardia kondana"
"37655",17342,"Pipistrellus imbricatus"
"37662",29666,"Sorex minutissimus"
"37669",41430,"Chodsigoa hypsibia"
"37671",11492,"Lemniscomys macculus"
"37672",18597,"Pseudoryx nghetinhensis"
"37677",21143,"Suncus fellowesgordoni"
"37679",7913,"Vespadelus baverstocki"
"37681",19367,"Rattus timorensis"
"37682",40575,"Wallabia bicolor"
"37688",18148,"Prionailurus planiceps"
"38183",43892,"Chiropotes utahickae"
"38184",22920,"Varecia rubra"
"38185",9487,"Graphiurus murinus"
"38195",10201,"Histiotus macrotus"
"38196",10635,"Hyosciurus heinrichi"
"38197",8970,"Gazella gazella"
"38210",13458,"Microtus socialis"
"38226",13693,"Monodelphis dimidiata"
"38229",2125,"Artibeus concolor"
"38230",3842,"Capromys pilorides"
"38566",4064,"Cavia aperea"
"38569",41544,"Aotus vociferans"
"38570",41773,"Sus celebensis"
"38588",13456,"Microtus schelkovnikovi"
"38590",41617,"Herpestes smithii"
"38592",41406,"Sorex nanus"
"38593",14129,"Myotis emarginatus"
"38609",2461,"Babyrousa babyrussa"
"38613",41517,"Petrogale rothschildi"
"38620",16209,"Paraxerus ochraceus"
"38621",14743,"Neusticomys peruviensis"
"38622",41396,"Sorex fumeus"
"38624",18744,"Pteropus nitendiensis"
"38626",5580,"Crocidura phaeura"
"38628",136497,"Manis culionensis"
"38635",13881,"Mormopterus doriae"
"38636",14583,"Neotoma angustapalata"
"38637",2891,"Bos gaurus"
"38675",42568,"Tamias alpinus"
"38676",21496,"Tarsomys echinatus"
"38678",9095,"Gerbillurus vallinus"
"38679",136299,"Cryptotis mera"
"38681",14941,"Nycticebus pygmaeus"
"38683",136518,"Sphiggurus roosmalenorum"
"38684",42607,"Microdipodops pallidus"
"38687",136597,"Sphiggurus ichillus"
"38688",136423,"Cynopterus minutus"
"38693",40562,"Macropus dorsalis"
"38694",136750,"Moschus cupreus"
"38695",20184,"Sicista betulina"
"38705",40040,"Miniopterus manavi"
"38779",572,"Aethomys kaiseri"
"38780",136714,"Salinoctomys loschalchalerosorum"
"38781",10211,"Hodomys alleni"
"38782",13556,"Mimetillus moloneyi"
"38784",16854,"Phalanger ornatus"
"38787",8265,"Euoticus elegantulus"
"38788",14826,"Niviventer tenaster"
"38795",41591,"Bdeogale crassicauda"
"38801",12561,"Macaca sylvanus"
"38808",136324,"Paramelomys naso"
"38810",42641,"Abditomys latidens"
"38812",10163,"Hipposideros stenotis"
"38817",17362,"Pipistrellus rusticus"
"38821",10633,"Hyomys goliath"
"38823",15251,"Oligoryzomys magellanicus"
"39503",41436,"Chodsigoa smithii"
"39505",6568,"Dicrostonyx torquatus"
"39533",16426,"Paulamys naso"
"39534",136251,"Eliurus danieli"
"39535",136572,"Kerivoula krauensis"
"39536",41433,"Episoriculus macrurus"
"39539",8790,"Galagoides zanzibaricus"
"39556",732,"Akodon dolores"
"39557",7899,"Epixerus ebii"
"39560",13888,"Mormopterus planiceps"
"39562",6426,"Dendrolagus bennettianus"
"39563",23144,"Xerus erythropus"
"39566",41556,"Callicebus moloch"
"39567",4337,"Chaetodipus pernix"
"39568",9679,"Hapalomys delacouri"
"39571",11966,"Lichonycteris obscura"
"39573",16727,"Petaurus gracilis"
"39574",41404,"Sorex mirabilis"
"39575",854,"Allactaga euphratica"
"39576",14132,"Myotis grisescens"
"39577",136240,"Kerivoula kachinensis"
"39578",136691,"Leopoldamys ciliatus"
"39580",14103,"Myopterus whitleyi"
"39583",41425,"Sorex vagrans"
"39587",13603,"Mogera tokudae"
"39588",23042,"Microtus kikuchii"
"39589",19570,"Rhinolophus subbadius"
"39594",40627,"Crocidura dsinezumi"
"39623",8788,"Galago moholi"
"39624",13454,"Microtus levis"
"39630",14257,"Mysateles meridionalis"
"39631",136258,"Geomys knoxjonesi"
"39632",62007,"Amblysomus marleyi"
"39633",41383,"Paracrocidura schoutedeni"
"39635",19418,"Reithrodontomys tenuirostris"
"39637",40561,"Macropus antilopinus"
"39640",17600,"Corynorhinus rafinesquii"
"39641",136557,"Pipanacoctomys aureus"
"39642",11622,"Lepilemur septentrionalis"
"39643",15614,"Cerradomys subflavus"
"39644",16708,"Peropteryx leucoptera"
"39645",17323,"Pipistrellus aero"
"39649",1677,"Antilocapra americana"
"39687",11518,"Leopoldamys edwardsi"
"39691",13568,"Miniopterus minor"
"39693",9120,"Gerbillus famulus"
"39694",23145,"Xerus inauris"
"39695",8211,"Eulemur flavifrons"
"39696",12521,"Lynx rufus"
"39698",136341,"Crocidura watasei"
"39712",19614,"Rhipidomys ochrogaster"
"39713",41523,"Saguinus inustus"
"39716",13463,"Microtus guentheri"
"39720",7625,"Eliurus tanala"
"39721",41489,"Urotrichus talpoides"
"39739",40633,"Crocidura fuscomurina"
"39740",45092,"Mastomys kollmannspergeri"
"39741",1901,"Apodemus rusiges"
"39745",21458,"Taphozous kapalgensis"
"39746",6448,"Dendromus oreas"
"39749",12815,"Marmosa xerophila"
"39751",14256,"Mysateles melanurus"
"39752",14862,"Notomys aquilo"
"39755",20892,"Strigocuscus pelengensis"
"39758",14139,"Myotis aelleni"
"39759",22040,"Trachypithecus phayrei"
"39762",3760,"Cansumys canus"
"39763",40029,"Micronycteris sanborni"
"39764",9455,"Grammomys dryas"
"39768",136492,"Trinomys paratus"
"39769",136841,"Pteropus intermedius"
"39770",136832,"Mormopterus loriae"
"39774",4074,"Cebus xanthosternos"
"39775",41260,"Ochotona erythrotis"
"39776",12272,"Lonchorhina marinkellei"
"39777",5832,"Ctenomys validus"
"39778",7622,"Eliurus majori"
"39783",8967,"Gazella cuvieri"
"39785",136625,"Steatomys bocagei"
"39786",19864,"Salpingotus heptneri"
"39788",5807,"Ctenomys haigi"
"39791",14592,"Neotoma nelsoni"
"39792",15003,"Nyctophilus geoffroyi"
"39799",14260,"Mystacina robusta"
"39801",1906,"Apodemus pallipes"
"39802",21364,"Tamias canipes"
"39803",19372,"Rattus xanthurus"
"39804",2963,"Brachylagus idahoensis"
"39806",136484,"Aepeomys reigi"
"39807",136782,"Carollia manu"
"39808",19335,"Rattus hoffmanni"
"39810",136817,"Kerivoula titania"
"39811",41391,"Sorex camtschatica"
"39812",4213,"Cercopithecus campbelli"
"39815",4320,"Chaerephon solomonis"
"39817",14211,"Myotis welwitschii"
"39820",11620,"Lepilemur mustelinus"
"39821",136806,"Saxatilomys paulinae"
"39822",136813,"Oxymycterus dasytrichus"
"39823",5604,"Crocidura jenkinsi"
"39824",19600,"Rhinopoma microphyllum"
"40008",13401,"Micropteropus intermedius"
"40009",9126,"Gerbillus harwoodi"
"40011",9110,"Gerbillus brockmani"
"40012",12350,"Lophuromys medicaudatus"
"40016",41782,"Alces alces"
"40018",41787,"Spermophilus franklinii"
"40019",9132,"Gerbillus latastei"
"40020",44918,"Neoromicia capensis"
"40024",10603,"Hylopetes lepidus"
"40026",16711,"Peroryctes raffrayana"
"40031",6563,"Diclidurus isabellus"
"40032",21780,"Thomasomys kalinowskii"
"40034",29661,"Sorex araneus"
"40567",19572,"Rhinolophus swinnyi"
"40570",13079,"Melasmothrix naso"
"40572",14961,"Nyctimene sanctacrucis"
"40573",21146,"Suncus mertensi"
"40574",41298,"Sylvilagus brasiliensis"
"40576",13970,"Mus minutoides"
"40578",2824,"Blanfordimys bucharensis"
"40579",3328,"Bunomys chrysocomus"
"40580",10137,"Hipposideros halophyllus"
"40582",12900,"Maxomys musschenbroekii"
"40583",5757,"Fukomys ochraceocinereus"
"40584",8248,"Eumops underwoodi"
"40586",4233,"Chlorocebus aethiops"
"40587",16458,"Pectinator spekei"
"40589",18752,"Pteropus pselaphon"
"40594",42596,"Thomomys monticola"
"40597",9094,"Gerbillurus tytonis"
"40598",136594,"Thyroptera devivoi"
"40600",42613,"Zapus hudsonius"
"40601",15188,"Okapia johnstoni"
"40603",20056,"Scotoecus pallidus"
"40607",20496,"Spermophilus xanthoprymnus"
"40608",15545,"Orthogeomys cherriei"
"40609",19542,"Rhinolophus guineensis"
"40610",5565,"Crocidura eisentrauti"
"40611",21314,"Tadarida brasiliensis"
"40637",40619,"Crocidura attenuata"
"40645",5558,"Crocidura ansellorum"
"40647",7786,"Eonycteris major"
"40648",11638,"Leptailurus serval"
"40654",14926,"Nycteris arge"
"40656",14954,"Nyctimene aello"
"40663",22578,"Tylonycteris robustula"
"40680",22454,"Tupaia nicobarica"
"40682",39960,"Alouatta palliata"
"40689",41515,"Petrogale herberti"
"40690",10147,"Hipposideros madurae"
"40692",40622,"Crocidura buettikoferi"
"40697",15604,"Nephelomys levipes"
"40698",748,"Akodon mollis"
"40699",12830,"Marmota bobak"
"40722",21459,"Taphozous longimanus"
"40732",8976,"Gazella subgutturosa"
"40737",19806,"Saccopteryx gymnura"
"40738",742,"Akodon lindberghi"
"40741",41417,"Sorex shinto"
"40761",4150,"Cephalophus silvicultor"
"40764",42585,"Tamias umbrinus"
"40771",13116,"Melomys burtoni"
"40829",6690,"Dipodomys nelsoni"
"40830",136509,"Petrogale mareeba"
"40831",14487,"Nelsonia neotomodon"
"40840",18657,"Pteralopex atrata"
"40842",39759,"Nycticebus coucang"
"40853",41616,"Herpestes semitorquatus"
"40854",41212,"Lemniscomys zebra"
"40855",140,"Acerodon leucotis"
"40858",10978,"Kerivoula minuta"
"40863",136780,"Cryptotis tamensis"
"40864",5142,"Colobus angolensis"
"40876",15052,"Ochotona pusilla"
"40877",19346,"Rattus mindorensis"
"40878",914,"Alouatta pigra"
"40879",29434,"Loxodontomys pikumche"
"40880",5605,"Crocidura malayana"
"40897",41475,"Scapanus townsendii"
"40899",136450,"Phalanger mimicus"
"40909",18128,"Presbytis hosei"
"40913",20165,"Setonix brachyurus"
"40918",20335,"Solomys salebrosus"
"40920",41323,"Crocidura hirta"
"40921",40592,"Echinops telfairi"
"40922",23327,"Zyzomys palatalis"
"40923",23197,"Zelotomys hildegardeae"
"40924",20958,"Sturnira nana"
"40925",3759,"Cannomys badius"
"40929",40615,"Chimarrogale platycephalus"
"40931",12427,"Lutrogale perspicillata"
"40947",4207,"Cercocebus chrysogaster"
"40948",4274,"Rusa marianna"
"40977",7083,"Eidolon dupreanum"
"40979",7960,"Equus zebra"
"41022",14333,"Nanonycteris veldkampii"
"41023",21810,"Thomomys mazama"
"41027",41341,"Crocidura nana"
"41029",10118,"Hipposideros cervinus"
"41103",15611,"Handleyomys rhabdops"
"41106",21460,"Taphozous mauritianus"
"41122",4312,"Chaerephon jobensis"
"41130",7669,"Emballonura semicaudata"
"41167",8978,"Gazella bennettii"
"41168",14224,"Myrmecophaga tridactyla"
"41172",136212,"Galagoides cocos"
"41178",10608,"Hylopetes winstoni"
"41179",12310,"Lophocebus aterrimus"
"41181",14585,"Neotoma chrysomelas"
"41183",39974,"Dicrostonyx unalascensis"
"41185",4648,"Chimarrogale phaeura"
"41188",19358,"Rattus praetor"
"41200",6671,"Diplothrix legata"
"41203",6693,"Dipodomys spectabilis"
"41205",13979,"Mus saxicola"
"41210",15607,"Euryoryzomys nitidus"
"41211",41458,"Condylura cristata"
"41213",10986,"Kerivoula smithii"
"41216",13956,"Mus caroli"
"41260",136243,"Thylamys tatei"
"41261",45067,"Otomys lacustris"
"41264",41644,"Eira barbara"
"41266",16875,"Phaner electromontis"
"41269",3564,"Callimico goeldii"
"41270",6409,"Dendrohyrax arboreus"
"41273",6858,"Dryomys nitedula"
"41283",11692,"Leptomys ernstmayri"
"41288",19342,"Rattus lugens"
"41292",19757,"Rousettus obliviosus"
"41295",3412,"Cabassous centralis"
"41296",20388,"Sorex leucogaster"
"41297",136547,"Chacodelphys formosa"
"41299",20468,"Speothos venaticus"
"41300",41611,"Herpestes edwardsii"
"41305",136346,"Cebus libidinosus"
"41306",40515,"Philander andersoni"
"41307",12948,"Megaerops wetmorei"
"41313",14124,"Myotis blythii"
"41393",136839,"Myoictis wallacei"
"41423",41568,"Pithecia irrorata"
"41425",41499,"Tupaia picta"
"41428",6295,"Dasyurus hallucatus"
"41460",8247,"Eumops perotis"
"41462",21209,"Sylvilagus dicei"
"41463",4216,"Cercopithecus dryas"
"41464",11149,"Lagidium wolffsohni"
"41466",11796,"Lepus yarkandensis"
"41467",54778911,"Cheirogaleus major"
"41468",4667,"Chiroderma trinitatum"
"41472",19592,"Rhinophylla fischerae"
"41473",41709,"Viverra zibetha"
"41476",41481,"Talpa europaea"
"41559",13850,"Mops trevori"
"41562",136719,"Melomys frigicola"
"41563",136321,"Xeronycteris vieirai"
"41564",7951,"Equus hemionus"
"41584",136820,"Neoromicia malagasyensis"
